Date,Open,High,Low,Close,Volume,Return,Label
2008/10/2,67.63,68.96,65.41,67.36,8725788,-3.19%,0
2008/10/3,69.42,70.95,66.59,67,11225630,-0.53%,1
2008/10/6,64.06,65.89,60.47,65.23,13382670,-2.64%,-1
2008/10/7,65.79,66.43,58.5,58.52,12755380,-10.29%,1
2008/10/8,55.64,62.75,55.35,61.02,14321090,4.27%,-1
2008/10/9,61.97,63.5,56,56,13928180,-8.23%,0
2008/10/10,52.99,59.7499,51.05,56.25,18020050,0.45%,1
2008/10/13,58.96,62.21,57.37,62.02,11192530,10.26%,-1
2008/10/14,63.5,64,54.8,55.86,17306400,-9.93%,-1
2008/10/15,54.46,54.69,48.35,48.72,16250830,-12.78%,1
2008/10/16,46.4,50.7,43.39,50.29,22080540,3.22%,0
2008/10/17,48.83,62.33,48.41,50.65,12913490,0.72%,1
2008/10/20,52.17,53.1,49.906,52.97,8449014,4.58%,-1
2008/10/21,51.86,52.95,49.92,50.23,8651851,-5.17%,0
2008/10/22,50.05,52.47,47.9,49.99,19238720,-0.48%,0
2008/10/23,43.37,50.91,43.31,50.32,32601660,0.66%,1
2008/10/24,44.75,52.32,44.5,48.96,19603210,-2.70%,0
2008/10/27,49,52.59,48.43,49.58,11748950,1.27%,1
2008/10/28,51.5,56.3,49.07,56.04,14833580,13.03%,0
2008/10/29,55.53,59.79,54.52,56.89,15205030,1.52%,0
2008/10/30,58.76,59.89,55.08,56.71,11124720,-0.32%,0
2008/10/31,56.01,57.25,55.01,57.24,8521599,0.93%,1
2008/11/3,56.35,57.25,55.02,55.77,7165876,-2.57%,1
2008/11/4,57.16,58.73,55.22,58.45,7662392,4.81%,-1
2008/11/5,57.47,58,51.62,51.98,11496110,-11.07%,-1
2008/11/6,49.8,51.04,46.3,47.22,15456860,-9.16%,1
2008/11/7,47.76,49.79,47.01,49.21,7438592,4.21%,1
2008/11/10,49.98,50.68,46.86,48.46,8964828,-1.52%,-1
2008/11/11,47.1,48.06,44.81,46.3,9938669,-4.46%,-1
2008/11/12,43.99,45.44,40.9,41.56,14757770,-10.24%,1
2008/11/13,41.4,45,38.48,44.93,16933990,8.11%,-1
2008/11/14,43.61,44.5,41.5,41.75,11946880,-7.08%,-1
2008/11/17,39.91,41.26,39.07,39.69,10709930,-4.93%,-1
2008/11/18,39.73,40.66,36.08,38.44,15048490,-3.15%,-1
2008/11/19,37.97,39,35.75,35.84,12520210,-6.76%,1
2008/11/20,35.29,39.72,34.68,35.03,18423050,-2.26%,1
2008/11/21,36.39,39,35.72,37.87,15039860,8.11%,1
2008/11/24,38.79,43.44,38.7,42.5,14544780,12.23%,0
2008/11/25,42.09,42.89,39.61,42.19,13013430,-0.73%,1
2008/11/26,40.87,44,40.29,43.96,13436380,4.20%,1
2008/11/28,44.03,44.1,42.22,42.7,3687472,-2.87%,-1
2008/12/1,42,43.26,40.38,40.47,11178700,-5.22%,0
2008/12/2,41.39,41.71,38.82,41.19,8713657,1.78%,1
2008/12/3,40.16,45.88,40.05,45.21,15672860,9.76%,1
2008/12/4,45.94,50.5,45.75,47.32,19781350,4.67%,0
2008/12/5,45.89,48.49,43.3,48.26,14607480,1.99%,1
2008/12/8,49.15,52.14,47.36,51.41,10930590,6.53%,0
2008/12/9,49.81,54.48,49.7,51.25,13314600,-0.31%,-1
2008/12/10,51.46,51.5,48.34,49.7,7753471,-3.02%,1
2008/12/11,49.33,50.49,48.17,48.25,7581920,-2.92%,1
2008/12/12,47.52,51.38,47.52,51.25,8664709,6.22%,-1
2008/12/15,50.65,50.95,48.1481,48.85,7284652,-4.68%,1
2008/12/16,49.62,52.96,49.29,52.63,8833504,7.74%,0
2008/12/17,52.26,54.77,51.53,53.18,9155111,1.05%,1
2008/12/18,53,54.85,51.2,52.08,7517596,-2.07%,0
2008/12/19,51.59,52.99,50.92,51.56,10957810,-1.00%,-1
2008/12/22,51.6,52.15,48.47,49.84,8924546,-3.34%,0
2008/12/23,50.12,51.61,50.12,51.08,5845369,2.49%,0
2008/12/24,51.66,51.95,51.01,51.44,1649848,0.70%,0
2008/12/26,53.79,53.95,51.55,51.78,6842142,0.66%,-1
2008/12/29,51.43,51.77,48.56,49.4,6507095,-4.60%,0
2008/12/30,49.51,51.21,48.74,50.76,6597874,2.75%,0
2008/12/31,50.74,51.69,49.91,51.28,7792134,1.02%,1
2009/1/2,51.35,54.53,51.07,54.36,7295542,6.01%,0
2009/1/5,55.73,55.74,53.03,54.06,9508172,-0.55%,1
2009/1/6,54.55,58.22,53.75,57.36,11079750,6.10%,1
2009/1/7,56.29,56.95,55.35,56.2,7942250,-2.02%,0
2009/1/8,54.99,57.32,54.58,57.16,6522545,1.71%,1
2009/1/9,56.92,57,54.7,55.51,6684101,-2.89%,-1
2009/1/12,54.12,54.3,50.87,51.92,9555874,-6.47%,0
2009/1/13,50.96,53.29,50.75,51.45,7882383,-0.91%,-1
2009/1/14,50.1,50.1,48.14,48.49,10442030,-5.75%,1
2009/1/15,48.56,52.23,47.63,51.44,11617170,6.08%,0
2009/1/16,51.8,52.33,49.53,51.59,8257933,0.29%,-1
2009/1/20,50.75,51.7,48.27,48.44,6746213,-6.11%,1
2009/1/21,49.31,50.69,48.25,50.54,5819340,4.34%,0
2009/1/22,49.42,50.88,48.26,49.94,7133001,-1.19%,0
2009/1/23,48.9,51.42,48.45,50.63,5792683,1.38%,1
2009/1/26,50.18,50.89,48.52,49.63,7155617,-1.98%,1
2009/1/27,49.3,50.42,47.72,48.44,8736472,-2.40%,1
2009/1/28,49.72,51.49,48.97,50.36,8045368,3.96%,0
2009/1/29,49.96,51.85,49.14,50,17601690,-0.71%,1
2009/1/30,57.36,59.74,57.24,58.82,39777540,17.64%,1
2009/2/2,58.57,62,58.13,61.15,19319250,3.96%,1
2009/2/3,60.87,64.2,60,63.59,14691040,3.99%,-1
2009/2/4,63.38,63.44,60.83,61.06,13724920,-3.98%,1
2009/2/5,61.15,63.81,60.63,63.18,10168800,3.47%,1
2009/2/6,63.18,67,63.18,66.55,12041580,5.33%,0
2009/2/9,66.56,67.36,65.38,66.71,9435568,0.24%,-1
2009/2/10,66.15,67.23,63.07,63.31,10680770,-5.10%,0
2009/2/11,63.1,64.9,62.25,64.354,8347209,1.65%,0
2009/2/12,63.25,64.25,61.71,63.96,8094722,-0.61%,0
2009/2/13,63.97,64.68,62.87,63.26,4128883,-1.09%,1
2009/2/17,61.67,62.65,61.18,61.67,7125306,-2.51%,0
2009/2/18,62.271,62.78,60.52,62.35,7360968,1.10%,0
2009/2/19,62.84,64.18,61.67,61.95,6768656,-0.64%,1
2009/2/20,61.07,64.15,60.84,63.86,9353863,3.08%,-1
2009/2/23,64.16,64.91,61.52,61.71,7335993,-3.37%,1
2009/2/24,61.97,66.1,61.89,65.6,10270140,6.30%,1
2009/2/25,64.9,65.75,62.82,63.71,9121576,-2.88%,1
2009/2/26,64.12,64.73,62.34,62.34,7274911,-2.15%,1
2009/2/27,61.26,65.08,60.94,64.79,11486780,3.93%,-1
2009/3/2,63.94,65.52,61.51,61.99,10509890,-4.32%,0
2009/3/3,62.75,63.29,61.3,61.7,9687560,-0.47%,1
2009/3/4,62.8,65.79,62.4,64.81,11948090,5.04%,0
2009/3/5,64.12,65.8,63.6,64.77,11756820,-0.06%,-1
2009/3/6,65.2,65.5,59.82,61.69,15093150,-4.76%,1
2009/3/9,62.2,64.03,60.15,60.49,13559860,-1.95%,1
2009/3/10,62.49,65.9,61.7801,65.71,15433850,8.63%,1
2009/3/11,66.24,69.37,65.27,68.54,13872530,4.31%,0
2009/3/12,68.35,69.8699,67.25,69.58,11347980,1.52%,0
2009/3/13,69.64,69.74,67.53,68.63,8903280,-1.37%,1
2009/3/16,68.56,69.295,66.68,66.98,9437138,-2.40%,1
2009/3/17,67.37,71.705,67,71.35,11900230,6.52%,0
2009/3/18,70.97,73.91,70.13,71.25,10400570,-0.14%,1
2009/3/19,71.4,71.91,69.24,70.1,8810623,-1.61%,0
2009/3/20,70.39,70.89,69.08,69.96,8468088,-0.20%,1
2009/3/23,71.36,75.61,70.7,75.58,8589120,8.03%,-1
2009/3/24,74.85,75,72.31,72.81,7457874,-3.66%,0
2009/3/25,73.09,73.95,69.84,72.4,7893929,-0.56%,0
2009/3/26,73.47,74.98,72.64,73.69,6656862,1.78%,-1
2009/3/27,71.61,72.29,70.1,70.52,8567758,-4.30%,0
2009/3/30,70.4,71.67,69.75,71.44,8371294,1.30%,0
2009/3/31,72.61,74.5,72.12,73.44,8917993,2.80%,0
2009/4/1,73.015,75.09,71.71,73.5,7041296,0.08%,1
2009/4/2,73.63,77.24,73.44,76.34,11064940,3.86%,0
2009/4/3,76.42,78.32,75.5,78.17,5809301,2.40%,0
2009/4/6,77.26,78.36,76,77.99,5750368,-0.23%,-1
2009/4/7,76.97,77.08,74.88,75.51,5748060,-3.18%,0
2009/4/8,75.93,77.11,74.5703,76.98,5650641,1.95%,1
2009/4/9,77.51,80,77.26,79.77,7081272,3.62%,0
2009/4/13,79.84,79.97,77.85,78.94,6210607,-1.04%,1
2009/4/14,78,79.46,76.94,77.22,6152883,-2.18%,-1
2009/4/15,75.5,75.81,73.51,74.71,9411679,-3.25%,1
2009/4/16,75.33,77.48,75.16,77.25,7465138,3.40%,0
2009/4/17,76.78,78.72,75.88,78.05,7422225,1.04%,0
2009/4/20,78.44,79.79,76.83,77.57,8677932,-0.61%,0
2009/4/21,77.33,79.1,77.29,78.74,7161826,1.51%,0
2009/4/22,78.17,82.18,77.81,79.2,8709515,0.58%,0
2009/4/23,81.33,82.06,79.08,80.61,15654540,1.78%,1
2009/4/24,82.03,86.68,80.73,84.46,23483810,4.78%,1
2009/4/27,83.88,84.98,82.21,83.12,9705864,-1.59%,0
2009/4/28,82.68,85.35,82.4,82.4,7923169,-0.87%,-1
2009/4/29,82.99,82.99,79.26,79.79,9723040,-3.17%,0
2009/4/30,80.93,82.67,79.89,80.52,8537600,0.91%,1
2009/5/1,80.38,80.38,77.85,78.96,6121110,-1.94%,0
2009/5/4,80.26,81.35,78.85,79.77,7010020,1.03%,0
2009/5/5,81.01,82,80.19,81.9,5869697,2.67%,0
2009/5/6,82.88,83.6,79.66,81.99,8600639,0.11%,-1
2009/5/7,82.73,82.75,77.88,79.28,9627862,-3.31%,1
2009/5/8,79.69,80.23,76.31,77.95,8192526,-1.68%,0
2009/5/11,76.8,79.85,76.01,78.61,6871102,0.85%,0
2009/5/12,78.7,78.97,76.53,77.93,5548472,-0.87%,-1
2009/5/13,76.25,76.6503,74.01,74.19,8769083,-4.80%,0
2009/5/14,73.79,76.06,73.31,75.11,9341390,1.24%,1
2009/5/15,74.54,76.21,73.42,73.6,8008514,-2.01%,1
2009/5/18,73.96,75.96,73.1,75.95,6828812,3.19%,0
2009/5/19,75.43,78.96,75.12,77.87,8028503,2.53%,0
2009/5/20,78.5,81.11,77.42,77.97,7350938,0.13%,1
2009/5/21,76.75,77.97,75.4,75.96,5640225,-2.58%,0
2009/5/22,76.1,77.04,75.02,75.64,3483711,-0.42%,1
2009/5/26,75.03,78.48,74.55,78.39,6697003,3.64%,1
2009/5/27,78.51,79.5,76.75,77.1,5565435,-1.65%,0
2009/5/28,77.7,79.1,75.88,77.65,4942846,0.71%,0
2009/5/29,77.72,78.01,76.4,77.99,5065865,0.44%,1
2009/6/1,78.21,84.8,77.49,83.05,10785380,6.49%,0
2009/6/2,82.42,85.45,82.1,84.93,9396330,2.26%,0
2009/6/3,83.31,85.71,83.13,85.68,7601560,0.88%,0
2009/6/4,85.42,86.4,84.57,85.52,5446837,-0.19%,0
2009/6/5,86.29,87.95,85.3,87.56,8262986,2.39%,0
2009/6/8,86.75,87.18,85.11,86.36,5600459,-1.37%,0
2009/6/9,86.93,87.67,86.17,87.08,4473439,0.83%,0
2009/6/10,87.58,88.56,84.83,86.59,6073466,-0.56%,0
2009/6/11,86.3,87.49,85.05,85.69,5009514,-1.04%,1
2009/6/12,85.03,85.2,82.01,84.08,6222654,-1.88%,0
2009/6/15,82.83,83.3,81,83.18,5401483,-1.07%,0
2009/6/16,83.7,83.95,81.28,82.15,5465715,-1.24%,0
2009/6/17,82.5,84.3,80.64,82.65,7715942,0.61%,0
2009/6/18,82.81,82.95,81,81.595,5451059,-1.28%,0
2009/6/19,82.15,83.46,81.5,82.96,5437669,1.67%,-1
2009/6/22,82.41,82.43,78.56,79.15,9743809,-4.59%,1
2009/6/23,78.97,79.095,76.25,77.68,7415351,-1.86%,0
2009/6/24,78,80.53,77.8,79.27,6081298,2.05%,1
2009/6/25,79.1,82.23,79.03,82.2,7359578,3.70%,0
2009/6/26,81.9,84.14,81.13,83.88,8774289,2.04%,0
2009/6/29,83.87,84.2,82.41,83.03,6253199,-1.01%,0
2009/6/30,83.62,84.92,82.47,83.66,7984747,0.76%,1
2009/7/1,84.42,84.5,81.37,81.6,6980857,-2.46%,1
2009/7/2,81.11,81.37,78.51,79.32,7218455,-2.79%,1
2009/7/6,78.45,78.89,76.54,78.1,7367577,-1.54%,-1
2009/7/7,78.53,78.69,75.41,75.63,6491424,-3.16%,0
2009/7/8,76.46,77.93,75.7,77.36,8540312,2.29%,0
2009/7/9,78.25,78.54,76.82,78.1,6359453,0.96%,0
2009/7/10,77.52,78.82,76.17,77.63,5976011,-0.60%,1
2009/7/13,78.07,81.65,78.01,81.47,8032864,4.95%,0
2009/7/14,81.48,82.42,80.42,81.95,4543597,0.59%,1
2009/7/15,83,84.64,82.78,84.55,6295038,3.17%,0
2009/7/16,84.42,86.24,83.72,86.11,5351505,1.85%,0
2009/7/17,85.8,86.5,85.2,85.85,5051499,-0.30%,0
2009/7/20,86.27,88.88,86.26,88.23,6039239,2.77%,0
2009/7/21,88.52,89.01,87.4,89.01,7696050,0.88%,0
2009/7/22,88.65,89.2276,87.78,88.79,5257555,-0.25%,1
2009/7/23,89.84,94.4,89.59,93.87,18644270,5.72%,-1
2009/7/24,87.6,88.9,85.5,86.49,19150860,-7.86%,1
2009/7/27,86.24,86.49,83.56,84.24,11248270,-2.60%,0
2009/7/28,83.84,85.64,82.6,84.98,8762590,0.88%,0
2009/7/29,84.47,85.5,83.52,84.34,6496786,-0.75%,0
2009/7/30,85.64,87.25,85.17,86.09,7233143,2.07%,0
2009/7/31,85.76,86.75,84.62,85.76,5886644,-0.38%,0
2009/8/3,86.56,88.2,86.56,87.44,6647366,1.96%,1
2009/8/4,87.48,87.48,84.93,85.8,6159161,-1.88%,1
2009/8/5,85.64,85.75,83.02,84.29,7258054,-1.76%,0
2009/8/6,84.31,84.84,83.05,84.47,4690844,0.21%,0
2009/8/7,84.1,85.96,84.1,85.32,5627741,1.01%,0
2009/8/10,85.01,85.47,83.27,84.44,4434247,-1.03%,0
2009/8/11,83.64,84.4,82.45,83.56,5014610,-1.04%,0
2009/8/12,83.42,86.6,83.38,85.96,5599691,2.87%,1
2009/8/13,85.72,86.37,84.07,84.6,5698184,-1.58%,0
2009/8/14,84.11,84.17,82.78,83.58,4924587,-1.21%,-1
2009/8/17,81.16,81.78,80.25,81.06,6871592,-3.02%,0
2009/8/18,81.41,82.6898,80.79,82.12,5881980,1.31%,0
2009/8/19,80.91,83,80.49,83,5160983,1.07%,0
2009/8/20,82.98,84.35,82.66,84.09,5374625,1.31%,0
2009/8/21,84.78,85.06,83.54,85,6128976,1.08%,0
2009/8/24,85.17,85.59,84.24,84.5,4722854,-0.59%,0
2009/8/25,84.66,86.34,83.95,84.19,4790997,-0.37%,0
2009/8/26,84.1,84.76,83.38,84,3601563,-0.23%,0
2009/8/27,84.01,84.85,83.14,84.31,3997422,0.37%,1
2009/8/28,84.78,84.99,82.57,82.76,4615928,-1.84%,1
2009/8/31,81.93,81.95,80.35,81.19,5258059,-1.90%,1
2009/9/1,80.74,82.42,79,79.16,6240436,-2.50%,0
2009/9/2,79.035,80.15,77.8,78.14,6507229,-1.29%,0
2009/9/3,78.39,78.96,77.51,78.46,4138703,0.41%,0
2009/9/4,78.27,79.78,77.63,78.87,4671163,0.52%,0
2009/9/8,79.86,81.04,78.87,80.9,7030451,2.57%,0
2009/9/9,80.6,82.63,80.5,82.24,6770356,1.66%,0
2009/9/10,82.33,84.07,82.3,83.85,7016364,1.96%,0
2009/9/11,84.44,84.9,83.76,84.54,6006483,0.82%,0
2009/9/14,83.81,84.57,83.46,83.86,3571880,-0.80%,0
2009/9/15,84.17,84.41,82.79,83.55,4446643,-0.37%,1
2009/9/16,85.91,90.98,85.9,90.7,13038840,8.56%,0
2009/9/17,90.75,91.19,89,90.44,7872325,-0.29%,0
2009/9/18,90.74,91,89.47,90.28,6767548,-0.18%,0
2009/9/21,89.69,90.76,88.48,90.56,4208993,0.31%,1
2009/9/22,91.46,94.19,91.1,93.75,8259483,3.52%,0
2009/9/23,92.82,94.5,92.22,92.38,5685187,-1.46%,0
2009/9/24,92,92.71,90.77,92.11,5070915,-0.29%,1
2009/9/25,91.44,92.25,89.75,90.52,4253832,-1.73%,0
2009/9/28,91.04,92.81,90.6,92.21,3507443,1.87%,0
2009/9/29,91.96,92.33,90.1,91.72,4393715,-0.53%,0
2009/9/30,92.26,94.17,91.43,93.36,8397822,1.79%,1
2009/10/1,92.5,92.9,90.37,91.04,6628647,-2.49%,0
2009/10/2,90.05,91.14,89.58,89.85,5033277,-1.31%,0
2009/10/5,90.25,90.93,88.27,88.67,7027959,-1.31%,0
2009/10/6,89.33,91.08,88.4,90.91,6945252,2.53%,1
2009/10/7,91.5,94.48,91.15,93.97,7438953,3.37%,0
2009/10/8,94.8,96.72,94.23,95.22,9674061,1.33%,0
2009/10/9,95,95.95,94.26,95.71,4693300,0.51%,1
2009/10/12,96.17,96.25,93.07,93.6,5590219,-2.20%,0
2009/10/13,93.83,95.25,93.6801,94.83,4712442,1.31%,0
2009/10/14,96.22,97.82,96.02,97.46,5539290,2.77%,0
2009/10/15,95.13,97.06,95.08,96.01,6241093,-1.49%,0
2009/10/16,95.3,96.12,93.61,95.32,7037410,-0.72%,0
2009/10/19,95.35,96.278,94.25,94.68,6015331,-0.67%,0
2009/10/20,95.91,96.1,94.27,94.98,7776005,0.32%,1
2009/10/21,95.27,96.63,92.9106,93.42,7715346,-1.64%,0
2009/10/22,93.66,94.1,91.7,93.45,15766520,0.03%,1
2009/10/23,111.05,119.65,110.62,118.49,58223030,26.80%,1
2009/10/26,119.21,125.68,118.49,124.6399,32148560,5.19%,1
2009/10/27,122.93,124.26,119.42,122.07,20284080,-2.06%,0
2009/10/28,121.57,125.12,120.76,121.64,16866740,-0.35%,0
2009/10/29,123.9,124.3,120.12,122.577,12791660,0.77%,-1
2009/10/30,121.97,122.9,118.21,118.81,13305830,-3.07%,0
2009/11/2,118.66,119.5,116.71,118.84,11279600,0.03%,0
2009/11/3,117.67,118.88,116.63,118.37,9476207,-0.40%,0
2009/11/4,119,119.2499,116.76,117.1,7613673,-1.07%,0
2009/11/5,117.46,120.95,116.25,120.61,9085096,3.00%,1
2009/11/6,123,126.98,122.67,126.2,13223430,4.63%,0
2009/11/9,127.11,128.32,125.591,126.67,8621572,0.37%,0
2009/11/10,126.8,130.61,126,130.15,10522320,2.75%,0
2009/11/11,131.08,131.31,128.33,129.91,7432239,-0.18%,0
2009/11/12,129.98,132.15,129.98,130.53,7209150,0.48%,0
2009/11/13,131.16,132.99,129.75,132.97,7374373,1.87%,0
2009/11/16,132.12,134.56,130.98,131.59,8962770,-1.04%,0
2009/11/17,131.4,131.85,129.32,131.25,7747027,-0.26%,0
2009/11/18,130.9,131.41,129.53,131.29,5210737,0.03%,1
2009/11/19,130.54,130.54,128.48,128.99,5997722,-1.75%,0
2009/11/20,127.76,129.99,127.41,129.66,6649397,0.52%,0
2009/11/23,131.05,133,131,133,6831721,2.58%,0
2009/11/24,133.57,134.33,132.22,132.94,7307500,-0.05%,0
2009/11/25,133.31,134.2,132.4,134.03,5070210,0.82%,1
2009/11/27,130.3,133,129.88,131.74,4422567,-1.71%,1
2009/11/30,132.19,136.08,132.16,135.91,10105970,3.17%,0
2009/12/1,136.94,139.35,135.75,138.5,9636956,1.91%,0
2009/12/2,139.15,142.67,138.96,142.25,11671330,2.71%,0
2009/12/3,143.62,145.91,140.77,141.17,16507260,-0.76%,1
2009/12/4,143.42,143.45,135.11,137.58,14822540,-2.54%,1
2009/12/7,138,139,133.84,134.21,7832487,-2.45%,0
2009/12/8,134.3,136.08,132.87,134.11,7995927,-0.07%,1
2009/12/9,134.6,134.71,129.82,131.31,12597970,-2.09%,1
2009/12/10,132.41,136.19,132.4,135.38,11342710,3.10%,0
2009/12/11,136.07,136.29,133.2,134.15,8046588,-0.91%,1
2009/12/14,132.5,132.61,129.35,131.38,10000040,-2.06%,0
2009/12/15,130.76,132.46,129.5912,130.23,7428301,-0.88%,0
2009/12/16,130.93,131.45,127.65,128.36,10244760,-1.44%,0
2009/12/17,129.36,130.08,126.9,126.91,8474409,-1.13%,0
2009/12/18,127.91,128.79,125.6474,128.48,9590876,1.24%,1
2009/12/21,130.48,133.2,130.19,132.79,9453413,3.35%,0
2009/12/22,133.76,135.99,132.65,133.75,8204643,0.72%,1
2009/12/23,134.8,139.05,134.35,138.94,9540970,3.88%,0
2009/12/24,139.2,139.7,137.54,138.47,5128777,-0.34%,0
2009/12/28,139.75,141.98,138.53,139.31,8762341,0.61%,0
2009/12/29,141.29,142.58,138.55,139.41,8398118,0.07%,1
2009/12/30,138.4,138.4,135.28,136.49,6911762,-2.09%,0
2009/12/31,137.09,137.28,134.52,134.52,4521867,-1.44%,0
2010/1/4,136.25,136.61,133.14,133.9,7595545,-0.46%,0
2010/1/5,133.43,135.479,131.81,134.69,8850716,0.59%,1
2010/1/6,134.6,134.73,131.65,132.25,7177363,-1.81%,1
2010/1/7,132.01,132.32,128.8,130,11013600,-1.70%,0
2010/1/8,130.56,133.68,129.03,133.52,9824568,2.71%,1
2010/1/11,132.62,132.8,129.21,130.308,8776711,-2.41%,1
2010/1/12,128.99,129.82,126.55,127.35,9091645,-2.27%,0
2010/1/13,127.902,129.71,125.75,129.11,10722930,1.38%,0
2010/1/14,129.14,130.38,126.4,127.35,9704087,-1.36%,0
2010/1/15,129.18,129.65,127.06,127.14,15357930,-0.16%,0
2010/1/19,126.2,128,124.33,127.61,8887799,0.37%,0
2010/1/20,127.13,129.2,125.08,125.78,9058265,-1.43%,0
2010/1/21,127.26,128.15,125,126.62,9968673,0.67%,-1
2010/1/22,125.6,127.67,120.76,121.43,11541820,-4.10%,0
2010/1/25,122.1,122.28,118.12,120.31,12017660,-0.92%,0
2010/1/26,120.56,122.98,119.061,119.48,9554626,-0.69%,0
2010/1/27,121.03,123.33,118.8,122.75,14742240,2.74%,0
2010/1/28,124.43,127.2,122.8,126.03,26608080,2.67%,0
2010/1/29,129.77,131.8499,124.14,125.41,29455530,-0.49%,-1
2010/2/1,123.18,124.86,113.82,118.87,37665920,-5.21%,0
2010/2/2,118.79,118.98,114.4,118.12,23044030,-0.63%,0
2010/2/3,117.12,119.61,116.56,119.1,12393930,0.83%,1
2010/2/4,118.64,120.33,115.74,115.94,12768990,-2.65%,0
2010/2/5,115.88,117.65,114.1,117.39,11024210,1.25%,0
2010/2/8,119.375,121,116.56,116.83,9886656,-0.48%,0
2010/2/9,118.2,119.09,117,118.03,9218504,1.03%,0
2010/2/10,118,118.61,116,117.36,6231079,-0.57%,0
2010/2/11,117.21,120.4201,116.5,120.09,8342057,2.33%,0
2010/2/12,118.99,119.94,117.5,119.66,7916984,-0.36%,1
2010/2/16,120.06,120.5,117.18,117.53,8899183,-1.78%,0
2010/2/17,117.075,117.13,115.55,116.31,8913604,-1.04%,0
2010/2/18,115.839,118.51,114.82,118.08,9795116,1.52%,0
2010/2/19,117.91,119.09,117,117.52,7114712,-0.47%,0
2010/2/22,117.37,118.97,116.18,118.01,6806986,0.42%,0
2010/2/23,118.01,119.25,116.51,117.24,7066220,-0.65%,0
2010/2/24,117.96,119.8,117.15,119.72,7387899,2.12%,0
2010/2/25,118.17,118.34,115.85,118.2,9524339,-1.27%,0
2010/2/26,117.88,119.43,117,118.4,5713949,0.17%,1
2010/3/1,118.85,124.66,117.53,124.54,13285570,5.19%,0
2010/3/2,125.01,127.35,124.8,125.53,12096460,0.79%,0
2010/3/3,125.4,126.94,124.43,125.89,6434791,0.29%,0
2010/3/4,125.96,128.85,125.57,128.53,7489729,2.10%,0
2010/3/5,129.13,129.45,127.07,128.91,6769021,0.30%,0
2010/3/8,128.3,130.85,127.71,130.11,5605222,0.93%,0
2010/3/9,129.59,130.81,127.97,128.82,6069424,-0.99%,0
2010/3/10,129.11,131.17,128.48,130.51,5624051,1.31%,0
2010/3/11,130.45,133.62,130.36,133.58,7232975,2.35%,0
2010/3/12,134.2,134.2,131.18,131.82,6146668,-1.32%,0
2010/3/15,131.7,132,128.63,131.13,6328484,-0.52%,0
2010/3/16,131.24,132.29,130.5,131.79,4132313,0.50%,0
2010/3/17,132.41,132.694,131.22,131.34,4358719,-0.34%,0
2010/3/18,131.02,132.85,130.44,132.76,5019797,1.08%,1
2010/3/19,133.71,133.71,129.66,130.35,8904925,-1.82%,0
2010/3/22,130.2,130.96,128.64,130.47,5367478,0.09%,0
2010/3/23,130.89,130.94,128.07,129.26,4211062,-0.93%,0
2010/3/24,128.64,129.4,127.2,128.04,4696319,-0.94%,1
2010/3/25,129.14,136.91,128.04,134.73,16192160,5.22%,0
2010/3/26,134.895,136.99,133.76,135.06,6565051,0.24%,0
2010/3/29,135.37,136.63,134.33,135.12,4625655,0.04%,0
2010/3/30,135.74,138.19,135.36,136.579,6191469,1.08%,0
2010/3/31,136,136.8,134.48,135.77,4597419,-0.59%,1
2010/4/1,135.8,136.51,131.18,131.81,8771864,-2.92%,0
2010/4/5,132.85,133.74,130.78,131.49,5815109,-0.24%,1
2010/4/6,131.23,136,131.18,135.56,7922581,3.10%,0
2010/4/7,135.96,136.08,133.86,134.87,5938021,-0.51%,1
2010/4/8,134.71,141.25,134.71,140.96,12675650,4.52%,0
2010/4/9,140.72,141.33,139.07,140.06,6007831,-0.64%,0
2010/4/12,140,142.915,139.68,141.2,5443372,0.81%,0
2010/4/13,141.23,141.98,139.12,140.16,4779793,-0.74%,0
2010/4/14,140.34,144.5,139.2,144.28,7881423,2.94%,0
2010/4/15,144.55,147.09,144,145.82,7826582,1.07%,1
2010/4/16,144.88,147.17,141.45,142.171,8396382,-2.50%,0
2010/4/19,142.35,143.67,139.13,142.43,6016692,0.18%,0
2010/4/20,143.83,144.64,142.1,144.2,4297862,1.24%,0
2010/4/21,145.17,149,143.5219,146.43,7307923,1.55%,0
2010/4/22,147.01,151.09,145.88,150.09,14717640,2.50%,-1
2010/4/23,145.38,149.09,142.42,143.63,18962710,-4.30%,0
2010/4/26,143.2,147.73,142.9,147.11,9309393,2.42%,-1
2010/4/27,145.55,146.44,141.11,142.02,8630222,-3.46%,1
2010/4/28,142.59,142.75,138.69,139.35,9229254,-1.88%,0
2010/4/29,140.09,142.45,139.79,141.73,6307712,1.71%,-1
2010/4/30,141.4,141.4,136.91,137.1,6102170,-3.27%,0
2010/5/3,137.2,139.44,136.11,137.49,5653152,0.28%,-1
2010/5/4,135.623,135.81,128.38,129.83,12651130,-5.57%,0
2010/5/5,128,131.61,127.55,130.93,9455975,0.85%,1
2010/5/6,130,132.33,120.6,128.71,10187840,-1.70%,1
2010/5/7,127.97,131.18,123.76,124.98,11926940,-2.90%,1
2010/5/10,129.73,132.21,129.26,131.29,6796831,5.05%,0
2010/5/11,129.95,133.08,128.47,130.46,6041041,-0.63%,0
2010/5/12,131.41,134.13,129.68,133.87,5895134,2.61%,1
2010/5/13,133.93,136.99,131,131.47,5929741,-1.79%,1
